	author_title	isbn	list_date	num_wks_on_list	rank_last_wk	rank_this_wk
9165	James Rollins**ALTAR OF EDEN	9780061231421	2011-01-16	2	6.0	6.0
9166	James Rollins**ALTAR OF EDEN	9780061231421	2011-01-23	3	6.0	12.0
9167	James Rollins**INDIANA JONES AND THE KINGDOM OF THE CRYSTAL SKULL	9780345501288	2008-05-24	0	0.0	20.0
9168	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-06-27	1	0.0	2.0
9169	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-07-04	2	2.0	5.0
9170	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-07-11	3	5.0	7.0
9171	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-07-18	4	7.0	7.0
9172	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-07-25	5	7.0	13.0
9173	James Rollins**THE DOOMSDAY KEY	9780061231407	2009-08-01	0	0.0	17.0
9174	James Rollins**THE DOOMSDAY KEY	9780061231407	2010-05-30	1	0.0	6.0
9175	James Rollins**THE DOOMSDAY KEY	9780061231407	2010-06-06	2	6.0	7.0
9176	James Rollins**THE DOOMSDAY KEY	9780061231407	2010-06-13	3	7.0	5.0
9177	James Rollins**THE DOOMSDAY KEY	9780061231407	2010-06-20	4	5.0	6.0
9178	James Rollins**THE DOOMSDAY KEY	9780061231407	2010-06-27	5	6.0	9.0
9179	James Rollins**THE JUDAS STRAIN	9780060765385	2008-05-31	1	0.0	6.0
9180	James Rollins**THE JUDAS STRAIN	9780060765385	2008-06-07	2	0.0	4.0
9181	James Rollins**THE JUDAS STRAIN	9780060765385	2008-06-14	3	0.0	4.0
9182	James Rollins**THE JUDAS STRAIN	9780060765385	2008-06-21	4	0.0	4.0
9183	James Rollins**THE JUDAS STRAIN	9780060765385	2008-06-28	5	0.0	14.0
9184	James Rollins**THE JUDAS STRAIN	9780060765385	2008-07-05	6	0.0	15.0
9185	James Rollins**THE JUDAS STRAIN	9780060765385	2008-07-12	7	0.0	15.0
9186	James Rollins**THE JUDAS STRAIN	9780060765385	2008-07-19	8	0.0	12.0
9187	James Rollins**THE JUDAS STRAIN	9780060765385	2008-07-26	9	0.0	13.0
9188	James Rollins**THE LAST ORACLE	9780061230950	2008-06-28	1	0.0	7.0
9189	James Rollins**THE LAST ORACLE	9780061230950	2008-07-05	2	7.0	12.0
9190	James Rollins**THE LAST ORACLE	9780061230950	2008-07-12	3	12.0	16.0
9191	James Rollins**THE LAST ORACLE	9780061230950	2008-07-19	0	0.0	19.0
9192	James Rollins**THE LAST ORACLE	9780061230950	2009-05-30	1	0.0	10.0
9193	James Rollins**THE LAST ORACLE	9780061230950	2009-06-06	2	10.0	7.0
9194	James Rollins**THE LAST ORACLE	9780061230950	2009-06-13	3	7.0	8.0
9195	James Rollins**THE LAST ORACLE	9780061230950	2009-06-20	4	8.0	7.0
9196	James Rollins**THE LAST ORACLE	9780061230950	2009-06-27	5	7.0	6.0
9197	James Rollins**THE LAST ORACLE	9780061230950	2009-07-04	6	6.0	19.0
9198	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-03-21	1	0.0	15.0
9199	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-03-28	2	15.0	16.0
9200	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-10-10	1	0.0	15.0
9201	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-10-17	2	15.0	13.0
9202	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-10-24	3	13.0	20.0
9203	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-10-31	4	20.0	13.0
9204	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-11-07	5	13.0	16.0
9205	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2009-11-14	6	16.0	20.0
9206	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-01-17	7	0.0	16.0
9207	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-01-24	8	16.0	16.0
9208	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-01-31	9	16.0	18.0
9209	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-02-07	10	18.0	18.0
9210	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-03-21	11	0.0	20.0
9211	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-05-16	12	0.0	16.0
9212	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-05-23	13	16.0	17.0
9213	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-05-30	14	17.0	20.0
9214	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-08-01	15	0.0	14.0
9215	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-08-22	16	0.0	18.0
9216	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-08-29	17	18.0	20.0
9217	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-09-05	18	20.0	19.0
9218	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-09-19	19	0.0	15.0
9219	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-09-26	20	15.0	12.0
9220	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-10-03	21	12.0	11.0
9221	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-10-10	22	11.0	9.0
9222	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-10-17	23	9.0	13.0
9223	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-10-24	24	13.0	14.0
9224	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-10-31	25	14.0	15.0
9225	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-11-07	26	15.0	11.0
9226	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-11-14	27	11.0	12.0
9227	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-11-21	28	12.0	11.0
9228	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-11-28	29	11.0	11.0
9229	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-12-05	30	11.0	12.0
9230	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-12-12	31	12.0	12.0
9231	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2010-12-19	32	12.0	18.0
9232	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2011-01-09	33	0.0	18.0
9233	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2011-01-16	34	18.0	17.0
9234	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	9780345505347	2011-01-23	35	17.0	16.0
9235	Jan Karon**HOME TO HOLLY SPRINGS	9780143114390	2008-11-01	1	0.0	17.0
9236	Jan Karon**HOME TO HOLLY SPRINGS	9780143114390	2008-11-08	2	17.0	17.0
9237	Jan Karon**HOME TO HOLLY SPRINGS	9780143114390	2008-11-15	3	0.0	20.0
9238	Jan Karon**HOME TO HOLLY SPRINGS	9780143114390	2008-11-22	4	0.0	18.0
9239	Jan Karon**IN THE COMPANY OF OTHERS	9780670022120	2010-10-24	1	0.0	2.0
9240	Jan Karon**IN THE COMPANY OF OTHERS	9780670022120	2010-10-31	2	2.0	6.0
9241	Jan Karon**IN THE COMPANY OF OTHERS	9780670022120	2010-11-07	3	6.0	9.0
9242	Jan Karon**IN THE COMPANY OF OTHERS	9780670022120	2010-11-14	4	9.0	11.0
9243	Jan Karon**IN THE COMPANY OF OTHERS	9780670022120	2010-11-21	5	11.0	14.0
